시도,시군구,지방채,기타,국비,차관,세입수수료,지방비_분류,지방비,year
대구,군위군,0,0,39500,0,192000,자체예산,4524767,2019
인천,인천시,0,0,48500,0,31876456,자체예산,0,2019
인천,중구,0,0,540000,0,3404000,자체예산,22293779,2019
인천,동구,0,0,18000,0,1163000,자체예산,6810907,2019
인천,미추홀구,0,0,0,0,8157000,자체예산,34986186,2019
인천,연수구,0,0,390000,0,7489000,자체예산,27089562,2019
인천,남동구,0,0,375000,0,12160000,자체예산,0,2019
인천,부평구,0,0,490000,0,12758000,자체예산,33668503,2019
인천,계양구,0,0,0,0,6783000,자체예산,23820262,2019
인천,서구,0,0,0,0,10566000,자체예산,41161416,2019
인천,강화군,0,0,0,0,1400000,자체예산,5312753,2019
인천,옹진군,0,0,130610,0,745000,자체예산,3584632,2019
인천,경제청,0,0,0,0,0,자체예산,0,2019
광주,광주시,0,0,0,0,9793625,자체예산,0,2019
광주,동구,0,0,0,0,3140000,자체예산,10955932,2019
광주,서구,0,0,0,0,8370000,자체예산,19131475,2019
광주,남구,0,0,480300,0,3879000,자체예산,13217667,2019
광주,북구,0,0,0,0,9671000,자체예산,18558025,2019
광주,광산구,0,0,0,0,3259000,자체예산,29120773,2019
대전,대전시,0,0,0,0,20270228,자체예산,0,2019
대전,동구,0,0,0,0,5276000,자체예산,22294946,2019
대전,중구,0,0,0,0,5962000,자체예산,27080506,2019
대전,서구,0,0,0,0,12622000,자체예산,17466732,2019
대전,유성구,0,0,0,0,6124000,자체예산,29542476,2019
대전,대덕구,0,0,0,0,4669000,자체예산,16458434,2019
울산,울산시,0,0,0,0,5932111,자체예산,0,2019
울산,중구,0,0,0,0,4678000,자체예산,11139292,2019
울산,남구,0,0,0,0,9834000,자체예산,14763760,2019
울산,동구,0,0,0,0,3620000,자체예산,12176639,2019
울산,북구,0,0,0,0,4699000,자체예산,13673378,2019
울산,울주군,0,0,7200,0,5096000,자체예산,18231060,2019
세종,세종시,0,0,112500,0,6192035,자체예산,0,2019
경기,경기도,0,0,0,0,0,자체예산,0,2019
경기,수원시,0,0,1169250,0,28473000,자체예산,122031046,2019
경기,고양시,0,0,0,0,23494000,자체예산,87549729,2019
경기,성남시,0,0,0,0,17220000,자체예산,89970169,2019
경기,용인시,0,0,0,0,27663000,자체예산,76750622,2019
경기,부천시,0,0,446328,0,16895000,자체예산,97582664,2019
경기,안산시,0,0,120550,0,18470000,자체예산,58542860,2019
경기,남양주시,0,0,0,0,18324000,자체예산,57624941,2019
경기,안양시,0,0,0,0,11769000,자체예산,25000000,2019
경기,화성시,0,0,0,0,11557000,자체예산,52003927,2019
경기,평택시,0,0,0,0,10946000,자체예산,0,2019
경기,의정부시,0,0,212712,0,9924000,자체예산,54310229,2019
경기,시흥시,0,0,0,0,15631000,자체예산,49399324,2019
경기,파주시,0,0,0,0,15229000,자체예산,60114115,2019
경기,김포시,0,0,0,0,9415000,자체예산,85387945,2019
경기,광명시,0,0,1245129,0,5064000,자체예산,67932444,2019
경기,광주시,0,0,148528,0,8945000,자체예산,43071517,2019
경기,군포시,0,0,20904,0,7670000,자체예산,38972415,2019
경기,오산시,0,0,0,0,5210000,자체예산,26702820,2019
경기,이천시,0,0,0,0,7043000,자체예산,20983099,2019
경기,양주시,0,0,20904,0,5243000,자체예산,43824500,2019
경기,안성시,0,0,0,0,4413000,자체예산,12181618,2019
경기,구리시,0,0,104630,0,4440000,자체예산,24346436,2019
경기,포천시,0,0,0,0,4870000,자체예산,21024073,2019
경기,의왕시,0,0,0,0,4336000,자체예산,22720308,2019
경기,하남시,0,0,0,0,4665000,자체예산,21283396,2019
경기,여주시,0,0,0,0,1532000,자체예산,13603378,2019
경기,양평군,0,0,7100,0,2530000,자체예산,12687612,2019
경기,동두천시,0,0,41808,0,1718000,자체예산,11839555,2019
경기,과천시,0,0,0,0,2434000,자체예산,11978370,2019
경기,가평군,0,0,0,0,2227000,자체예산,11077134,2019
경기,연천군,0,0,0,0,1283000,자체예산,7808424,2019
충북,충북도,0,0,0,0,0,자체예산,0,2019
충북,청주시,0,0,339500,0,15208000,자체예산,51777194,2019
충북,충주시,0,0,0,0,6122000,자체예산,24212892,2019
충북,제천시,0,0,0,0,2796000,자체예산,7928935,2019
충북,보은군,0,0,0,0,507000,자체예산,5407395,2019
충북,옥천군,0,0,500000,0,826000,자체예산,4163673,2019
충북,영동군,0,0,0,0,737000,자체예산,5614000,2019
충북,증평군,0,0,0,0,744000,자체예산,4846805,2019
충북,진천군,0,0,0,0,2069000,자체예산,11247201,2019
충북,괴산군,0,0,0,0,388000,자체예산,982018,2019
충북,음성군,0,0,0,0,2154000,자체예산,10486968,2019
충북,단양군,0,0,0,0,439000,자체예산,1769790,2019
충남,충남도,0,0,0,0,0,자체예산,0,2019
충남,천안시,0,0,660700,0,22460000,자체예산,79125316,2019
충남,공주시,0,0,140600,0,1610000,자체예산,7004019,2019
충남,보령시,0,0,0,0,2163000,자체예산,1748876,2019
충남,아산시,0,0,1845500,0,6364000,자체예산,32321805,2019
충남,서산시,0,0,0,0,4127000,자체예산,13423278,2019
충남,논산시,0,0,0,0,2135000,자체예산,12482497,2019
충남,계룡시,0,0,592500,0,932000,자체예산,5871316,2019
충남,당진시,0,0,0,0,3369000,자체예산,10612527,2019
충남,금산군,0,0,0,0,444000,자체예산,320000,2019
충남,부여군,0,0,0,0,888000,자체예산,9361793,2019
충남,서천군,0,0,0,0,943000,자체예산,9950482,2019
충남,청양군,0,0,344000,0,375000,자체예산,3937730,2019
충남,홍성군,0,0,0,0,2041000,자체예산,11405715,2019
충남,예산군,0,0,792000,0,1505000,자체예산,15125966,2019
충남,태안군,0,0,1516000,0,1617000,자체예산,7222360,2019
전북,전북도,0,0,0,0,0,자체예산,0,2019
전북,전주시,0,0,0,0,18293000,자체예산,71585893,2019
전북,군산시,0,0,0,0,6862000,자체예산,39298119,2019
전북,익산시,0,0,0,0,6609000,자체예산,36315980,2019
전북,정읍시,0,0,40000,0,1706000,자체예산,13506303,2019
전북,남원시,0,0,515825,0,1485000,자체예산,10067470,2019
전북,김제시,0,0,151840,0,1010000,자체예산,8564331,2019
전북,완주군,0,0,1528877,0,1442000,자체예산,13178033,2019
전북,진안군,0,0,551540,0,263000,자체예산,4336681,2019
전북,무주군,0,0,74825,0,352000,자체예산,5023156,2019
전북,장수군,0,0,1726075,0,281000,자체예산,4612650,2019
전북,임실군,0,0,61096,0,316000,자체예산,2076755,2019
전북,순창군,0,0,0,0,343000,자체예산,3316000,2019
전북,고창군,0,0,1251463,0,708000,자체예산,9822737,2019
전북,부안군,0,0,0,0,1362000,자체예산,6317543,2019
전남,전남도,0,0,0,0,0,자체예산,0,2019
전남,목포시,0,0,0,0,4994000,자체예산,15252707,2019
전남,여수시,0,0,0,0,7391000,자체예산,49414409,2019
전남,순천시,0,0,300400,0,5241000,자체예산,39241645,2019
전남,나주시,0,0,0,0,1595000,자체예산,9888899,2019
전남,광양시,0,0,0,0,3063000,자체예산,14263031,2019
전남,담양군,0,0,0,0,969000,자체예산,4504930,2019
전남,곡성군,0,0,0,0,581000,자체예산,2470875,2019
전남,구례군,0,0,0,0,419000,자체예산,2079523,2019
전남,고흥군,0,0,0,0,939000,자체예산,10732113,2019
전남,보성군,0,0,0,0,408000,자체예산,5357643,2019
전남,화순군,0,0,0,0,1046000,자체예산,7204956,2019
전남,장흥군,0,0,0,0,706000,자체예산,4879240,2019
전남,강진군,0,0,1558009,0,507000,자체예산,4475557,2019
전남,해남군,0,0,1150500,0,1250000,자체예산,8653184,2019
전남,영암군,0,0,0,0,1045000,자체예산,5568823,2019
전남,무안군,0,0,0,0,1349000,자체예산,8882726,2019
전남,함평군,0,0,47000,0,360000,자체예산,4343019,2019
전남,영광군,0,0,0,0,581000,자체예산,2214955,2019
전남,장성군,0,0,224600,0,546000,자체예산,5342010,2019
전남,완도군,0,0,65000,0,609000,자체예산,4658100,2019
전남,진도군,0,0,0,0,512000,자체예산,7790517,2019
전남,신안군,0,0,269510,0,279000,자체예산,5838882,2019
경북,경북도,0,0,0,0,0,자체예산,0,2019
경북,포항시,0,0,61000,0,14730000,자체예산,58698619,2019
경북,경주시,0,0,0,0,5208000,자체예산,16840699,2019
경북,김천시,0,0,865000,0,1464000,자체예산,22087358,2019
경북,안동시,0,0,576590,0,2548000,자체예산,24374933,2019
경북,구미시,0,0,87825,0,8497000,자체예산,60550588,2019
경북,영주시,0,0,0,0,1462000,자체예산,8699109,2019
경북,영천시,0,0,18000,0,1666000,자체예산,9847984,2019
경북,상주시,0,0,33000,0,1071000,자체예산,14600933,2019
경북,문경시,0,0,150000,0,1283000,자체예산,15197736,2019
경북,경산시,0,0,1456000,0,4853000,자체예산,23384628,2019
경북,의성군,0,40000,56000,0,542000,자체예산,6232775,2019
경북,청송군,0,0,0,0,265000,자체예산,2000000,2019
경북,영양군,0,0,0,0,134000,자체예산,2144008,2019
경북,영덕군,0,0,166000,0,631000,자체예산,4379851,2019
경북,청도군,0,0,920000,0,483000,자체예산,197500,2019
경북,고령군,0,0,61700,0,491000,자체예산,2902331,2019
경북,성주군,0,0,960000,0,615000,자체예산,6754351,2019
경북,칠곡군,0,0,155500,0,2080000,자체예산,11982711,2019
경북,예천군,0,0,0,0,736000,자체예산,6053066,2019
경북,봉화군,0,0,538800,0,525000,자체예산,6488147,2019
경북,울진군,0,0,20000,0,1016000,자체예산,9276227,2019
경북,울릉군,0,0,255000,0,101000,자체예산,3415622,2019
경남,경남도,0,0,0,0,0,자체예산,0,2019
경남,창원시,0,0,0,0,31584000,자체예산,84855678,2019
경남,진주시,0,0,0,0,10644000,자체예산,19843511,2019
경남,통영시,0,0,5161894,0,3182000,자체예산,25987317,2019
경남,사천시,0,0,767704,0,2805000,자체예산,15471750,2019
경남,김해시,0,0,0,0,13835000,자체예산,0,2019
경남,밀양시,0,0,1265960,0,2177000,자체예산,14376985,2019
경남,거제시,0,0,7500,0,8326000,자체예산,24864573,2019
경남,양산시,0,0,0,0,5909000,자체예산,41143233,2019
경남,의령군,0,0,0,0,473000,자체예산,2828869,2019
경남,함안군,0,0,84896,0,1400000,자체예산,9253385,2019
경남,창녕군,0,0,0,0,1070000,자체예산,6048501,2019
경남,고성군,0,0,63514,0,993000,자체예산,6362814,2019
경남,남해군,0,0,240500,0,1033000,자체예산,9597671,2019
경남,하동군,0,0,0,0,635000,자체예산,2151079,2019
경남,산청군,0,0,5806,0,772000,자체예산,4278988,2019
경남,함양군,0,0,396813,0,825000,자체예산,5795144,2019
경남,거창군,0,0,0,0,1297000,자체예산,9133890,2019
경남,합천군,0,0,61500,0,777000,자체예산,4615075,2019
제주,제주도,0,0,21352000,0,1384906,자체예산,0,2019
제주,제주시,0,0,2244000,0,19399000,자체예산,90840250,2019
제주,서귀포시,0,0,7584000,0,8254000,자체예산,36653289,2019
강원,강원도,0,0,0,0,0,자체예산,0,2019
강원,춘천시,0,0,0,0,6377000,자체예산,38558281,2019
강원,원주시,0,0,0,0,13330000,자체예산,39844334,2019
강원,강릉시,0,0,3062154,0,6772000,자체예산,44724168,2019
강원,동해시,0,0,0,0,3693000,자체예산,17446705,2019
강원,태백시,0,0,380800,0,1285000,자체예산,11341678,2019
강원,속초시,0,0,0,0,2648000,자체예산,6335990,2019
강원,삼척시,0,0,151000,0,1502000,자체예산,11971573,2019
강원,홍천군,0,0,0,0,1510000,자체예산,14391656,2019
강원,횡성군,0,0,2630000,0,808000,자체예산,10937716,2019
강원,영월군,0,0,0,0,670000,자체예산,6715097,2019
강원,평창군,0,0,316803,0,1311000,자체예산,7635157,2019
강원,정선군,0,0,0,0,608000,자체예산,7153424,2019
강원,철원군,0,0,0,0,924000,자체예산,3895313,2019
강원,화천군,0,0,1183187,0,395000,자체예산,6222912,2019
강원,양구군,0,0,16000,0,663000,자체예산,5191235,2019
강원,인제군,0,0,0,0,1293000,자체예산,11690146,2019
강원,고성군,0,0,1886000,0,1016000,자체예산,1682368,2019
강원,양양군,0,0,2496800,0,1366000,자체예산,4999442,2019
서울,서울시,0,0,8335000,0,0,자체예산,141115289,2020
서울,종로구,0,0,0,0,11046000,자체예산,0,2020
서울,중구,0,0,0,0,11646000,자체예산,0,2020
서울,용산구,0,0,0,0,7099000,자체예산,0,2020
서울,성동구,0,0,50000,0,11842000,자체예산,0,2020
서울,광진구,0,0,398000,0,7957000,자체예산,0,2020
서울,동대문구,0,0,0,0,10119000,자체예산,0,2020
서울,중랑구,0,0,50000,0,8730000,자체예산,0,2020
서울,성북구,0,0,0,0,11001000,자체예산,0,2020
서울,강북구,0,0,285000,0,7665000,자체예산,0,2020
서울,도봉구,0,0,602000,0,6965000,자체예산,0,2020
서울,노원구,0,0,150000,0,12107000,자체예산,0,2020
서울,은평구,0,0,0,0,10008000,자체예산,0,2020
서울,서대문구,0,0,0,0,8475000,자체예산,0,2020
서울,마포구,0,0,0,0,12006000,자체예산,0,2020
서울,양천구,0,0,0,0,12298601,자체예산,0,2020
서울,강서구,0,0,0,0,13731000,자체예산,0,2020
서울,구로구,0,0,0,0,11555000,자체예산,0,2020
서울,금천구,0,0,0,0,5503000,자체예산,0,2020
서울,영등포구,0,0,0,0,11367000,자체예산,0,2020
서울,동작구,0,0,0,0,6768000,자체예산,0,2020
서울,관악구,0,0,0,0,12685000,자체예산,0,2020
서울,서초구,0,0,13500,0,16786000,자체예산,0,2020
서울,강남구,0,0,0,0,20413000,자체예산,0,2020
서울,송파구,0,0,0,0,18022000,자체예산,0,2020
서울,강동구,0,0,0,0,19413000,자체예산,0,2020
부산,부산시,30680000,0,7569000,0,13592336,자체예산,45341977,2020
부산,중구,0,0,0,0,1634000,자체예산,0,2020
부산,서구,0,0,0,0,2729000,자체예산,0,2020
부산,동구,0,0,0,0,2412000,자체예산,0,2020
부산,영도구,0,0,0,0,2535000,자체예산,0,2020
부산,부산진구,0,0,0,0,7060000,자체예산,0,2020
부산,동래구,0,0,0,0,5668000,자체예산,0,2020
부산,남구,0,0,0,0,5048000,자체예산,0,2020
부산,북구,0,0,0,0,5658000,자체예산,0,2020
부산,해운대구,0,0,0,0,8415000,자체예산,0,2020
부산,사하구,0,0,0,0,7373000,자체예산,0,2020
부산,금정구,0,0,0,0,5151000,자체예산,0,2020
부산,강서구,0,0,0,0,2557000,자체예산,0,2020
부산,연제구,0,0,0,0,4088000,자체예산,0,2020
부산,수영구,0,0,0,0,3850000,자체예산,0,2020
부산,사상구,0,0,57600,0,4875000,자체예산,0,2020
부산,기장군,0,0,0,0,3587000,자체예산,0,2020
대구,대구시,0,0,1204550,0,14191952,자체예산,37205306,2020
대구,중구,0,0,0,0,2691000,자체예산,0,2020
대구,동구,0,576399,0,0,7400000,자체예산,0,2020
대구,서구,0,0,0,0,3859000,자체예산,0,2020
대구,남구,0,0,0,0,3299000,자체예산,0,2020
대구,북구,0,0,100,0,9938000,자체예산,0,2020
대구,수성구,0,0,0,0,8639000,자체예산,0,2020
대구,달서구,0,0,70985,0,11534000,자체예산,0,2020
대구,달성군,0,0,1461830,0,5414000,자체예산,0,2020
대구,군위군,0,0,32000,0,208000,자체예산,0,2020
인천,인천시,0,0,32000,0,36279821,자체예산,51434439,2020
인천,중구,0,0,0,0,4316000,자체예산,0,2020
인천,동구,0,0,150000,0,1310000,자체예산,0,2020
인천,미추홀구,0,0,0,0,8647000,자체예산,0,2020
인천,연수구,0,0,0,0,9524000,자체예산,0,2020
인천,남동구,0,0,1247200,0,15913000,자체예산,0,2020
인천,부평구,0,0,0,0,13591000,자체예산,0,2020
인천,계양구,0,0,550,0,7249000,자체예산,0,2020
인천,서구,0,0,0,0,14250000,자체예산,0,2020
인천,강화군,0,0,82850,0,1616000,자체예산,0,2020
인천,옹진군,0,0,3243045,0,825000,자체예산,0,2020
인천,경제청,0,0,0,0,0,자체예산,0,2020
광주,광주시,0,0,0,0,5619188,자체예산,10633456,2020
광주,동구,0,0,0,0,3545000,자체예산,0,2020
광주,서구,0,0,0,0,8887000,자체예산,0,2020
광주,남구,0,0,0,0,4937000,자체예산,0,2020
광주,북구,0,0,0,0,11276000,자체예산,0,2020
광주,광산구,0,0,0,0,10265000,자체예산,0,2020
대전,대전시,0,0,0,0,18829243,자체예산,49184290,2020
대전,동구,0,0,0,0,6210000,자체예산,0,2020
대전,중구,0,0,0,0,6781000,자체예산,0,2020
대전,서구,0,0,0,0,12825000,자체예산,0,2020
대전,유성구,0,0,0,0,10127000,자체예산,0,2020
대전,대덕구,0,0,0,0,4902000,자체예산,0,2020
울산,울산시,0,0,592150,0,6206311,자체예산,28888366,2020
울산,중구,0,0,400,0,5634000,자체예산,0,2020
울산,남구,0,0,0,0,11299000,자체예산,0,2020
울산,동구,0,0,190,0,4353000,자체예산,0,2020
울산,북구,0,0,944640,0,5647000,자체예산,0,2020
울산,울주군,0,0,7200,0,6139000,자체예산,0,2020
세종,세종시,0,0,855310,0,7060917,자체예산,47078093,2020
경기,경기도,0,0,0,0,0,자체예산,0,2020
경기,수원시,0,0,0,0,29603000,자체예산,0,2020
경기,고양시,0,0,0,0,23682000,자체예산,0,2020
경기,성남시,0,0,0,0,27747000,자체예산,0,2020
경기,용인시,0,0,1177812,0,31666000,자체예산,0,2020
경기,부천시,0,0,150000,0,18860000,자체예산,0,2020
경기,안산시,0,0,0,0,18969000,자체예산,0,2020
경기,남양주시,0,0,0,0,19766000,자체예산,0,2020
경기,안양시,0,0,0,0,14969000,자체예산,0,2020
경기,화성시,0,0,0,0,18807000,자체예산,0,2020
경기,평택시,0,0,0,0,11034000,자체예산,0,2020
경기,의정부시,0,0,0,0,10578000,자체예산,0,2020
경기,시흥시,0,0,0,0,29005000,자체예산,0,2020
경기,파주시,0,0,0,0,17846000,자체예산,0,2020
경기,김포시,0,0,0,0,10474000,자체예산,0,2020
경기,광명시,0,0,1081204,0,6905000,자체예산,0,2020
경기,광주시,0,0,238196,0,10437000,자체예산,0,2020
경기,군포시,0,0,0,0,9333000,자체예산,0,2020
경기,오산시,0,0,0,0,6076000,자체예산,0,2020
경기,이천시,0,0,0,0,5957000,자체예산,0,2020
경기,양주시,0,0,292528,0,5473000,자체예산,0,2020
경기,안성시,0,0,0,0,4268000,자체예산,0,2020
경기,구리시,0,0,0,0,4753000,자체예산,0,2020
경기,포천시,0,0,0,0,5981000,자체예산,0,2020
경기,의왕시,0,0,0,0,4618000,자체예산,0,2020
경기,하남시,0,0,0,0,6520000,자체예산,0,2020
경기,여주시,0,0,0,0,1867000,자체예산,0,2020
경기,양평군,0,0,11800,0,3005000,자체예산,0,2020
경기,동두천시,0,0,0,0,1940000,자체예산,0,2020
경기,과천시,0,0,150000,0,2546000,자체예산,0,2020
경기,가평군,0,0,0,0,2069000,자체예산,0,2020
경기,연천군,0,0,0,0,1316000,자체예산,0,2020
충북,충북도,0,0,0,0,0,자체예산,0,2020
충북,청주시,0,0,0,0,21635000,자체예산,0,2020
충북,충주시,0,0,0,0,6098000,자체예산,0,2020
충북,제천시,0,0,0,0,3091000,자체예산,0,2020
충북,보은군,0,0,0,0,556000,자체예산,0,2020
충북,옥천군,0,0,0,0,991000,자체예산,0,2020
충북,영동군,0,0,0,0,14000,자체예산,0,2020
충북,증평군,0,0,0,0,853000,자체예산,0,2020
충북,진천군,0,0,0,0,2399000,자체예산,0,2020
충북,괴산군,0,0,0,0,469000,자체예산,0,2020
충북,음성군,0,0,0,0,2673000,자체예산,0,2020
충북,단양군,0,0,0,0,464000,자체예산,0,2020
충남,충남도,0,0,0,0,0,자체예산,0,2020
충남,천안시,2300000,0,281500,0,15440000,자체예산,0,2020
충남,공주시,0,0,0,0,1768000,자체예산,0,2020
충남,보령시,0,0,4500,0,2490000,자체예산,0,2020
충남,아산시,0,0,31500,0,6900000,자체예산,0,2020
충남,서산시,0,0,0,0,3247000,자체예산,0,2020
충남,논산시,0,0,0,0,2460000,자체예산,0,2020
충남,계룡시,0,0,0,0,1052000,자체예산,0,2020
충남,당진시,0,0,0,0,3815000,자체예산,0,2020
충남,금산군,0,0,0,0,586000,자체예산,0,2020
충남,부여군,0,0,0,0,1041000,자체예산,0,2020
충남,서천군,0,0,0,0,1051000,자체예산,0,2020
충남,청양군,0,0,0,0,511000,자체예산,0,2020
충남,홍성군,0,0,46000,0,2176000,자체예산,0,2020
충남,예산군,0,0,0,0,1540000,자체예산,0,2020
충남,태안군,0,0,46000,0,1466000,자체예산,0,2020
전북,전북도,0,0,0,0,0,자체예산,0,2020
전북,전주시,0,0,0,0,19484000,자체예산,0,2020
전북,군산시,0,0,0,0,7645000,자체예산,0,2020
전북,익산시,0,0,0,0,3518000,자체예산,0,2020
전북,정읍시,0,0,493131,0,1918000,자체예산,0,2020
전북,남원시,0,0,971153,0,1555000,자체예산,0,2020
전북,김제시,0,0,273500,0,1050000,자체예산,0,2020
전북,완주군,0,0,128402,0,1869000,자체예산,0,2020
전북,진안군,0,0,87000,0,299000,자체예산,0,2020
전북,무주군,0,0,634427,0,432000,자체예산,0,2020
전북,장수군,0,0,0,0,314000,자체예산,0,2020
전북,임실군,0,0,519303,0,355000,자체예산,0,2020
전북,순창군,0,0,0,0,348000,자체예산,0,2020
전북,고창군,1255578,0,1414000,0,750000,자체예산,0,2020
전북,부안군,0,0,0,0,1348000,자체예산,0,2020
전남,전남도,0,0,0,0,0,자체예산,0,2020
전남,목포시,0,0,0,0,5376000,자체예산,0,2020
전남,여수시,0,0,0,0,7817000,자체예산,0,2020
전남,순천시,0,0,0,0,5452000,자체예산,0,2020
전남,나주시,0,0,0,0,1721000,자체예산,0,2020
전남,광양시,0,0,0,0,3183000,자체예산,0,2020
전남,담양군,0,0,0,0,1211000,자체예산,0,2020
전남,곡성군,0,0,0,0,571000,자체예산,0,2020
전남,구례군,0,0,0,0,371000,자체예산,0,2020
전남,고흥군,0,0,0,0,1010000,자체예산,0,2020
전남,보성군,0,0,1018300,0,459000,자체예산,0,2020
전남,화순군,0,0,0,0,1122000,자체예산,0,2020
전남,장흥군,0,0,1084850,0,757000,자체예산,0,2020
전남,강진군,0,0,2121509,0,576000,자체예산,0,2020
전남,해남군,0,0,421000,0,1380000,자체예산,0,2020
전남,영암군,0,0,0,0,1825000,자체예산,0,2020
전남,무안군,0,0,0,0,1431000,자체예산,0,2020
전남,함평군,0,0,547000,0,377000,자체예산,0,2020
전남,영광군,0,0,0,0,635000,자체예산,0,2020
전남,장성군,0,0,218000,0,637000,자체예산,0,2020
전남,완도군,0,0,3222000,0,590000,자체예산,0,2020
전남,진도군,0,0,402500,0,623000,자체예산,0,2020
전남,신안군,0,0,0,0,284000,자체예산,0,2020
경북,경북도,0,0,0,0,0,자체예산,0,2020
경북,포항시,0,0,810563,0,16409000,자체예산,0,2020
경북,경주시,0,0,6500,0,1498000,자체예산,0,2020
경북,김천시,0,0,961130,0,1700000,자체예산,0,2020
경북,안동시,0,0,1222122,0,2819000,자체예산,0,2020
경북,구미시,0,0,556900,0,10555000,자체예산,0,2020
경북,영주시,0,0,0,0,1905000,자체예산,0,2020
경북,영천시,0,0,0,0,1495000,자체예산,0,2020
경북,상주시,0,0,33000,0,1164000,자체예산,0,2020
경북,문경시,0,0,1202763,0,1405000,자체예산,0,2020
경북,경산시,0,0,0,0,5230000,자체예산,0,2020
경북,의성군,0,0,60000,0,542000,자체예산,0,2020
경북,청송군,0,0,0,0,76000,자체예산,0,2020
경북,영양군,0,0,0,0,163000,자체예산,0,2020
경북,영덕군,0,0,294500,0,528000,자체예산,0,2020
경북,청도군,0,0,0,0,550000,자체예산,0,2020
경북,고령군,0,0,168700,0,508000,자체예산,0,2020
경북,성주군,0,0,960000,0,693000,자체예산,0,2020
경북,칠곡군,0,0,0,0,2253000,자체예산,0,2020
경북,예천군,0,0,0,0,698000,자체예산,0,2020
경북,봉화군,0,0,538800,0,522000,자체예산,0,2020
경북,울진군,0,0,20000,0,988000,자체예산,0,2020
경북,울릉군,0,0,349320,0,146000,자체예산,0,2020
경남,경남도,0,0,0,0,0,자체예산,0,2020
경남,창원시,0,0,0,0,32082000,자체예산,0,2020
경남,진주시,0,0,0,0,10703000,자체예산,0,2020
경남,통영시,0,0,4937000,0,3542000,자체예산,0,2020
경남,사천시,0,0,1147642,0,2942000,자체예산,0,2020
경남,김해시,0,0,0,0,13441000,자체예산,0,2020
경남,밀양시,0,0,1881003,0,2469000,자체예산,0,2020
경남,거제시,0,0,32000,0,8531000,자체예산,0,2020
경남,양산시,0,0,0,0,10140000,자체예산,0,2020
경남,의령군,0,0,0,0,526000,자체예산,0,2020
경남,함안군,0,0,106000,0,1484000,자체예산,0,2020
경남,창녕군,0,0,0,0,1016000,자체예산,0,2020
경남,고성군,0,0,63514,0,906000,자체예산,0,2020
경남,남해군,0,0,0,0,1074000,자체예산,0,2020
경남,하동군,0,0,26000,0,752000,자체예산,0,2020
경남,산청군,0,0,0,0,731000,자체예산,0,2020
경남,함양군,0,0,972000,0,828000,자체예산,0,2020
경남,거창군,0,0,191500,0,864000,자체예산,0,2020
경남,합천군,0,0,0,0,817000,자체예산,0,2020
제주,제주도,0,0,13617000,0,5151000,자체예산,34677976,2020
제주,제주시,0,0,1485000,0,16481000,자체예산,0,2020
제주,서귀포시,0,0,9421000,0,6465000,자체예산,0,2020
강원,강원도,0,0,0,0,0,자체예산,0,2020
강원,춘천시,0,0,474350,0,6524000,자체예산,0,2020
강원,원주시,0,0,0,0,14913000,자체예산,0,2020
강원,강릉시,0,0,9970790,0,5422000,자체예산,0,2020
강원,동해시,0,0,230400,0,4115000,자체예산,0,2020
강원,태백시,0,0,588450,0,1378000,자체예산,0,2020
강원,속초시,0,0,0,0,2646000,자체예산,0,2020
강원,삼척시,0,0,0,0,1497000,자체예산,0,2020
강원,홍천군,0,0,0,0,1739000,자체예산,0,2020
강원,횡성군,0,0,5291890,0,956000,자체예산,0,2020
강원,영월군,0,0,0,0,948000,자체예산,0,2020
강원,평창군,0,0,500600,0,982000,자체예산,0,2020
강원,정선군,0,0,0,0,577000,자체예산,0,2020
강원,철원군,0,0,0,0,994000,자체예산,0,2020
강원,화천군,0,0,207800,0,109000,자체예산,0,2020
강원,양구군,0,0,0,0,756000,자체예산,0,2020
강원,인제군,0,0,0,0,1927000,자체예산,0,2020
강원,고성군,0,0,3938725,0,1056000,자체예산,0,2020
강원,양양군,0,0,2708720,0,1307000,자체예산,0,2020
서울,서울시,0,0,8335000,0,0,시도지원예산,0,2020
서울,종로구,0,0,0,0,11046000,시도지원예산,0,2020
서울,중구,0,0,0,0,11646000,시도지원예산,0,2020
서울,용산구,0,0,0,0,7099000,시도지원예산,634098,2020
서울,성동구,0,0,50000,0,11842000,시도지원예산,298154,2020
서울,광진구,0,0,398000,0,7957000,시도지원예산,695818,2020
서울,동대문구,0,0,0,0,10119000,시도지원예산,0,2020
서울,중랑구,0,0,50000,0,8730000,시도지원예산,115328,2020
서울,성북구,0,0,0,0,11001000,시도지원예산,0,2020
서울,강북구,0,0,285000,0,7665000,시도지원예산,552315,2020
서울,도봉구,0,0,602000,0,6965000,시도지원예산,651348,2020
서울,노원구,0,0,150000,0,12107000,시도지원예산,262332,2020
서울,은평구,0,0,0,0,10008000,시도지원예산,0,2020
서울,서대문구,0,0,0,0,8475000,시도지원예산,0,2020
서울,마포구,0,0,0,0,12006000,시도지원예산,0,2020
서울,양천구,0,0,0,0,12298601,시도지원예산,343980,2020
서울,강서구,0,0,0,0,13731000,시도지원예산,0,2020
서울,구로구,0,0,0,0,11555000,시도지원예산,310711,2020
서울,금천구,0,0,0,0,5503000,시도지원예산,0,2020
서울,영등포구,0,0,0,0,11367000,시도지원예산,0,2020
서울,동작구,0,0,0,0,6768000,시도지원예산,303926,2020
서울,관악구,0,0,0,0,12685000,시도지원예산,249850,2020
