시도,시군구,소속기관,인원장비,관리인원or장비_대수,year
경기,안성시,공공처리,인원(명),135,2020
경기,구리시,공공처리,인원(명),0,2020
경기,포천시,공공처리,인원(명),44,2020
경기,의왕시,공공처리,인원(명),35,2020
경기,하남시,공공처리,인원(명),105,2020
경기,여주시,공공처리,인원(명),0,2020
경기,양평군,공공처리,인원(명),81,2020
경기,동두천시,공공처리,인원(명),47,2020
경기,과천시,공공처리,인원(명),16,2020
경기,가평군,공공처리,인원(명),6,2020
경기,연천군,공공처리,인원(명),53,2020
충북,청주시,공공처리,인원(명),278,2020
충북,충주시,공공처리,인원(명),66,2020
충북,제천시,공공처리,인원(명),85,2020
충북,보은군,공공처리,인원(명),10,2020
충북,옥천군,공공처리,인원(명),0,2020
충북,영동군,공공처리,인원(명),48,2020
충북,증평군,공공처리,인원(명),5,2020
충북,진천군,공공처리,인원(명),0,2020
충북,괴산군,공공처리,인원(명),33,2020
충북,음성군,공공처리,인원(명),8,2020
충북,단양군,공공처리,인원(명),67,2020
충남,천안시,공공처리,인원(명),131,2020
충남,공주시,공공처리,인원(명),72,2020
충남,보령시,공공처리,인원(명),15,2020
충남,아산시,공공처리,인원(명),126,2020
충남,서산시,공공처리,인원(명),0,2020
충남,논산시,공공처리,인원(명),37,2020
충남,계룡시,공공처리,인원(명),22,2020
충남,당진시,공공처리,인원(명),138,2020
충남,금산군,공공처리,인원(명),42,2020
충남,부여군,공공처리,인원(명),0,2020
충남,서천군,공공처리,인원(명),12,2020
충남,청양군,공공처리,인원(명),48,2020
충남,홍성군,공공처리,인원(명),18,2020
충남,예산군,공공처리,인원(명),60,2020
충남,태안군,공공처리,인원(명),23,2020
전북,전주시,공공처리,인원(명),209,2020
전북,군산시,공공처리,인원(명),41,2020
전북,익산시,공공처리,인원(명),0,2020
전북,정읍시,공공처리,인원(명),60,2020
전북,남원시,공공처리,인원(명),88,2020
전북,김제시,공공처리,인원(명),80,2020
전북,완주군,공공처리,인원(명),51,2020
전북,진안군,공공처리,인원(명),42,2020
전북,무주군,공공처리,인원(명),34,2020
전북,장수군,공공처리,인원(명),26,2020
전북,임실군,공공처리,인원(명),46,2020
전북,순창군,공공처리,인원(명),38,2020
전북,고창군,공공처리,인원(명),58,2020
전북,부안군,공공처리,인원(명),79,2020
전남,목포시,공공처리,인원(명),166,2020
전남,여수시,공공처리,인원(명),272,2020
전남,순천시,공공처리,인원(명),144,2020
전남,나주시,공공처리,인원(명),116,2020
전남,광양시,공공처리,인원(명),0,2020
전남,담양군,공공처리,인원(명),0,2020
전남,곡성군,공공처리,인원(명),35,2020
전남,구례군,공공처리,인원(명),35,2020
전남,고흥군,공공처리,인원(명),55,2020
전남,보성군,공공처리,인원(명),52,2020
전남,화순군,공공처리,인원(명),70,2020
전남,장흥군,공공처리,인원(명),42,2020
전남,강진군,공공처리,인원(명),47,2020
전남,해남군,공공처리,인원(명),85,2020
전남,영암군,공공처리,인원(명),47,2020
전남,무안군,공공처리,인원(명),80,2020
전남,함평군,공공처리,인원(명),26,2020
전남,영광군,공공처리,인원(명),42,2020
전남,장성군,공공처리,인원(명),38,2020
전남,완도군,공공처리,인원(명),83,2020
전남,진도군,공공처리,인원(명),82,2020
전남,신안군,공공처리,인원(명),78,2020
경북,포항시,공공처리,인원(명),150,2020
경북,경주시,공공처리,인원(명),156,2020
경북,김천시,공공처리,인원(명),71,2020
경북,안동시,공공처리,인원(명),46,2020
경북,구미시,공공처리,인원(명),99,2020
경북,영주시,공공처리,인원(명),48,2020
경북,영천시,공공처리,인원(명),94,2020
경북,상주시,공공처리,인원(명),126,2020
경북,문경시,공공처리,인원(명),49,2020
경북,경산시,공공처리,인원(명),112,2020
경북,의성군,공공처리,인원(명),24,2020
경북,청송군,공공처리,인원(명),38,2020
경북,영양군,공공처리,인원(명),30,2020
경북,영덕군,공공처리,인원(명),52,2020
경북,청도군,공공처리,인원(명),38,2020
경북,고령군,공공처리,인원(명),11,2020
경북,성주군,공공처리,인원(명),30,2020
경북,칠곡군,공공처리,인원(명),27,2020
경북,예천군,공공처리,인원(명),65,2020
경북,봉화군,공공처리,인원(명),8,2020
경북,울진군,공공처리,인원(명),41,2020
경북,울릉군,공공처리,인원(명),38,2020
경남,창원시,공공처리,인원(명),260,2020
경남,진주시,공공처리,인원(명),40,2020
경남,통영시,공공처리,인원(명),113,2020
경남,사천시,공공처리,인원(명),57,2020
경남,김해시,공공처리,인원(명),16,2020
경남,밀양시,공공처리,인원(명),32,2020
경남,거제시,공공처리,인원(명),194,2020
경남,양산시,공공처리,인원(명),162,2020
경남,의령군,공공처리,인원(명),30,2020
경남,함안군,공공처리,인원(명),32,2020
경남,창녕군,공공처리,인원(명),30,2020
경남,고성군,공공처리,인원(명),44,2020
경남,남해군,공공처리,인원(명),48,2020
경남,하동군,공공처리,인원(명),37,2020
경남,산청군,공공처리,인원(명),50,2020
경남,함양군,공공처리,인원(명),42,2020
경남,거창군,공공처리,인원(명),16,2020
경남,합천군,공공처리,인원(명),37,2020
제주,제주시,공공처리,인원(명),325,2020
제주,서귀포시,공공처리,인원(명),533,2020
강원,춘천시,공공처리,인원(명),136,2020
강원,원주시,공공처리,인원(명),181,2020
강원,강릉시,공공처리,인원(명),160,2020
강원,동해시,공공처리,인원(명),97,2020
강원,태백시,공공처리,인원(명),56,2020
강원,속초시,공공처리,인원(명),78,2020
강원,삼척시,공공처리,인원(명),81,2020
강원,홍천군,공공처리,인원(명),10,2020
강원,횡성군,공공처리,인원(명),63,2020
강원,영월군,공공처리,인원(명),67,2020
강원,평창군,공공처리,인원(명),55,2020
강원,정선군,공공처리,인원(명),51,2020
강원,철원군,공공처리,인원(명),34,2020
강원,화천군,공공처리,인원(명),9,2020
강원,양구군,공공처리,인원(명),20,2020
강원,인제군,공공처리,인원(명),69,2020
강원,고성군,공공처리,인원(명),45,2020
강원,양양군,공공처리,인원(명),34,2020
서울,종로구,공공처리,차량(대),62,2020
서울,중구,공공처리,차량(대),77,2020
서울,용산구,공공처리,차량(대),41,2020
서울,성동구,공공처리,차량(대),53,2020
서울,광진구,공공처리,차량(대),39,2020
서울,동대문구,공공처리,차량(대),0,2020
서울,중랑구,공공처리,차량(대),19,2020
서울,성북구,공공처리,차량(대),41,2020
서울,강북구,공공처리,차량(대),99,2020
서울,도봉구,공공처리,차량(대),25,2020
서울,노원구,공공처리,차량(대),0,2020
서울,은평구,공공처리,차량(대),7,2020
서울,서대문구,공공처리,차량(대),56,2020
서울,마포구,공공처리,차량(대),47,2020
서울,양천구,공공처리,차량(대),0,2020
서울,강서구,공공처리,차량(대),0,2020
서울,구로구,공공처리,차량(대),12,2020
서울,금천구,공공처리,차량(대),0,2020
서울,영등포구,공공처리,차량(대),30,2020
서울,동작구,공공처리,차량(대),10,2020
서울,관악구,공공처리,차량(대),50,2020
서울,서초구,공공처리,차량(대),123,2020
서울,강남구,공공처리,차량(대),0,2020
서울,송파구,공공처리,차량(대),61,2020
서울,강동구,공공처리,차량(대),7,2020
부산,중구,공공처리,차량(대),9,2020
부산,서구,공공처리,차량(대),35,2020
부산,동구,공공처리,차량(대),12,2020
부산,영도구,공공처리,차량(대),16,2020
부산,부산진구,공공처리,차량(대),18,2020
부산,동래구,공공처리,차량(대),11,2020
부산,남구,공공처리,차량(대),11,2020
부산,북구,공공처리,차량(대),15,2020
부산,해운대구,공공처리,차량(대),10,2020
부산,사하구,공공처리,차량(대),0,2020
부산,금정구,공공처리,차량(대),10,2020
부산,강서구,공공처리,차량(대),0,2020
부산,연제구,공공처리,차량(대),12,2020
부산,수영구,공공처리,차량(대),8,2020
부산,사상구,공공처리,차량(대),15,2020
부산,기장군,공공처리,차량(대),0,2020
대구,중구,공공처리,차량(대),40,2020
대구,동구,공공처리,차량(대),33,2020
대구,서구,공공처리,차량(대),38,2020
대구,남구,공공처리,차량(대),57,2020
대구,북구,공공처리,차량(대),34,2020
대구,수성구,공공처리,차량(대),34,2020
대구,달서구,공공처리,차량(대),31,2020
대구,달성군,공공처리,차량(대),34,2020
대구,군위군,공공처리,차량(대),0,2020
인천,중구,공공처리,차량(대),13,2020
인천,동구,공공처리,차량(대),3,2020
인천,미추홀구,공공처리,차량(대),0,2020
인천,연수구,공공처리,차량(대),21,2020
인천,남동구,공공처리,차량(대),0,2020
인천,부평구,공공처리,차량(대),14,2020
인천,계양구,공공처리,차량(대),0,2020
인천,서구,공공처리,차량(대),27,2020
인천,강화군,공공처리,차량(대),30,2020
인천,옹진군,공공처리,차량(대),20,2020
인천,경제청,공공처리,차량(대),0,2020
광주,동구,공공처리,차량(대),22,2020
광주,서구,공공처리,차량(대),2,2020
광주,남구,공공처리,차량(대),43,2020
광주,북구,공공처리,차량(대),5,2020
광주,광산구,공공처리,차량(대),76,2020
대전,동구,공공처리,차량(대),16,2020
대전,중구,공공처리,차량(대),5,2020
대전,서구,공공처리,차량(대),10,2020
대전,유성구,공공처리,차량(대),10,2020
대전,대덕구,공공처리,차량(대),10,2020
울산,중구,공공처리,차량(대),18,2020
울산,남구,공공처리,차량(대),24,2020
울산,동구,공공처리,차량(대),19,2020
울산,북구,공공처리,차량(대),25,2020
울산,울주군,공공처리,차량(대),33,2020
세종,세종시,공공처리,차량(대),58,2020
경기,수원시,공공처리,차량(대),0,2020
경기,고양시,공공처리,차량(대),0,2020
경기,성남시,공공처리,차량(대),25,2020
경기,용인시,공공처리,차량(대),19,2020
경기,부천시,공공처리,차량(대),29,2020
경기,안산시,공공처리,차량(대),0,2020
경기,남양주시,공공처리,차량(대),0,2020
경기,안양시,공공처리,차량(대),0,2020
경기,화성시,공공처리,차량(대),25,2020
경기,평택시,공공처리,차량(대),0,2020
경기,의정부시,공공처리,차량(대),3,2020
경기,시흥시,공공처리,차량(대),0,2020
경기,파주시,공공처리,차량(대),0,2020
경기,김포시,공공처리,차량(대),1,2020
경기,광명시,공공처리,차량(대),10,2020
경기,광주시,공공처리,차량(대),5,2020
경기,군포시,공공처리,차량(대),1,2020
경기,오산시,공공처리,차량(대),0,2020
경기,이천시,공공처리,차량(대),7,2020
경기,양주시,공공처리,차량(대),60,2020
경기,안성시,공공처리,차량(대),48,2020
경기,구리시,공공처리,차량(대),0,2020
경기,포천시,공공처리,차량(대),1,2020
경기,의왕시,공공처리,차량(대),19,2020
경기,하남시,공공처리,차량(대),41,2020
경기,여주시,공공처리,차량(대),55,2020
경기,양평군,공공처리,차량(대),82,2020
경기,동두천시,공공처리,차량(대),10,2020
경기,과천시,공공처리,차량(대),5,2020
경기,가평군,공공처리,차량(대),0,2020
경기,연천군,공공처리,차량(대),28,2020
충북,청주시,공공처리,차량(대),122,2020
충북,충주시,공공처리,차량(대),14,2020
충북,제천시,공공처리,차량(대),27,2020
충북,보은군,공공처리,차량(대),2,2020
충북,옥천군,공공처리,차량(대),2,2020
충북,영동군,공공처리,차량(대),22,2020
충북,증평군,공공처리,차량(대),2,2020
충북,진천군,공공처리,차량(대),0,2020
충북,괴산군,공공처리,차량(대),10,2020
충북,음성군,공공처리,차량(대),0,2020
충북,단양군,공공처리,차량(대),19,2020
충남,천안시,공공처리,차량(대),0,2020
충남,공주시,공공처리,차량(대),45,2020
충남,보령시,공공처리,차량(대),0,2020
충남,아산시,공공처리,차량(대),12,2020
충남,서산시,공공처리,차량(대),0,2020
충남,논산시,공공처리,차량(대),13,2020
충남,계룡시,공공처리,차량(대),16,2020
충남,당진시,공공처리,차량(대),10,2020
충남,금산군,공공처리,차량(대),16,2020
충남,부여군,공공처리,차량(대),0,2020
충남,서천군,공공처리,차량(대),0,2020
충남,청양군,공공처리,차량(대),21,2020
충남,홍성군,공공처리,차량(대),1,2020
충남,예산군,공공처리,차량(대),21,2020
충남,태안군,공공처리,차량(대),25,2020
전북,전주시,공공처리,차량(대),48,2020
전북,군산시,공공처리,차량(대),17,2020
전북,익산시,공공처리,차량(대),0,2020
전북,정읍시,공공처리,차량(대),16,2020
전북,남원시,공공처리,차량(대),25,2020
전북,김제시,공공처리,차량(대),32,2020
전북,완주군,공공처리,차량(대),16,2020
전북,진안군,공공처리,차량(대),16,2020
전북,무주군,공공처리,차량(대),11,2020
전북,장수군,공공처리,차량(대),19,2020
전북,임실군,공공처리,차량(대),20,2020
전북,순창군,공공처리,차량(대),14,2020
전북,고창군,공공처리,차량(대),27,2020
전북,부안군,공공처리,차량(대),23,2020
전남,목포시,공공처리,차량(대),35,2020
전남,여수시,공공처리,차량(대),66,2020
전남,순천시,공공처리,차량(대),26,2020
전남,나주시,공공처리,차량(대),39,2020
전남,광양시,공공처리,차량(대),0,2020
전남,담양군,공공처리,차량(대),0,2020
전남,곡성군,공공처리,차량(대),11,2020
전남,구례군,공공처리,차량(대),7,2020
전남,고흥군,공공처리,차량(대),39,2020
전남,보성군,공공처리,차량(대),21,2020
전남,화순군,공공처리,차량(대),17,2020
전남,장흥군,공공처리,차량(대),22,2020
전남,강진군,공공처리,차량(대),12,2020
전남,해남군,공공처리,차량(대),33,2020
전남,영암군,공공처리,차량(대),19,2020
