구분_시도,구분_시군구,종류,하위종류,발생량,매립,소각,재활용
전북,순창군,종량제에 의한 혼합배출,가연성_음식물채소류,1.3,0.0,1.3,0.0
전북,순창군,종량제에 의한 혼합배출,가연성_종이류,2.3,0.0,2.3,0.0
전북,순창군,종량제에 의한 혼합배출,가연성_플라스틱류,2.7,0.0,2.7,0.0
전북,순창군,종량제에 의한 혼합배출,불연성_금속류,0.3,0.0,0.3,0.0
전북,순창군,종량제에 의한 혼합배출,불연성_기타,0.3,0.0,0.3,0.0
전북,순창군,종량제에 의한 혼합배출,불연성_유리류,0.5,0.0,0.5,0.0
전북,순창군,종량제에 의한 혼합배출,불연성_토사류,0.2,0.0,0.2,0.0
전북,완주군,음식물류 배출(분리배출 지역일 경우),EMPTY,27.9,0.0,0.0,27.9
전북,완주군,재활용가능자원 분리배출,가구류,3.8,0.0,0.0,3.8
전북,완주군,재활용가능자원 분리배출,고철류,0.2,0.0,0.0,0.2
전북,완주군,재활용가능자원 분리배출,금속캔,0.2,0.0,0.0,0.2
전북,완주군,재활용가능자원 분리배출,기타,0.0,0.0,0.0,0.0
전북,완주군,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
전북,완주군,재활용가능자원 분리배출,발포수지류,0.1,0.0,0.0,0.1
전북,완주군,재활용가능자원 분리배출,비닐류(합성수지류),0.0,0.0,0.0,0.0
전북,완주군,재활용가능자원 분리배출,영농폐기물,0.8,0.0,0.0,0.8
전북,완주군,재활용가능자원 분리배출,유리병류,1.1,0.0,0.0,1.1
전북,완주군,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
전북,완주군,재활용가능자원 분리배출,의류,0.0,0.0,0.0,0.0
전북,완주군,재활용가능자원 분리배출,재활용잔재물,0.1,0.0,0.0,0.1
전북,완주군,재활용가능자원 분리배출,전자제품,0.7,0.0,0.0,0.7
전북,완주군,재활용가능자원 분리배출,전지류,0.0,0.0,0.0,0.0
전북,완주군,재활용가능자원 분리배출,종이류,0.8,0.0,0.0,0.8
전북,완주군,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
전북,완주군,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
전북,완주군,재활용가능자원 분리배출,플라스틱류,0.7,0.0,0.0,0.7
전북,완주군,재활용가능자원 분리배출,형광등,0.0,0.0,0.0,0.0
전북,완주군,종량제에 의한 혼합배출,가연성_고무피혁류,1.5,0.0,1.5,0.0
전북,완주군,종량제에 의한 혼합배출,가연성_기타,2.7,0.0,2.7,0.0
전북,완주군,종량제에 의한 혼합배출,가연성_나무류,3.6,0.0,3.6,0.0
전북,완주군,종량제에 의한 혼합배출,가연성_음식물채소류,0.0,0.0,0.0,0.0
전북,완주군,종량제에 의한 혼합배출,가연성_종이류,6.8,0.0,6.8,0.0
전북,완주군,종량제에 의한 혼합배출,가연성_플라스틱류,6.6,0.0,6.6,0.0
전북,완주군,종량제에 의한 혼합배출,불연성_금속류,0.2,0.2,0.0,0.0
전북,완주군,종량제에 의한 혼합배출,불연성_기타,0.5,0.5,0.0,0.0
전북,완주군,종량제에 의한 혼합배출,불연성_유리류,0.3,0.3,0.0,0.0
전북,완주군,종량제에 의한 혼합배출,불연성_토사류,1.1,1.1,0.0,0.0
전북,익산시,음식물류 배출(분리배출 지역일 경우),EMPTY,90.6,0.0,0.0,90.6
전북,익산시,재활용가능자원 분리배출,가구류,13.4,0.0,0.0,13.4
전북,익산시,재활용가능자원 분리배출,고철류,0.6,0.0,0.0,0.6
전북,익산시,재활용가능자원 분리배출,금속캔,0.7,0.0,0.0,0.7
전북,익산시,재활용가능자원 분리배출,기타,0.0,0.0,0.0,0.0
전북,익산시,재활용가능자원 분리배출,기타(배출불명 등),0.1,0.1,0.0,0.0
전북,익산시,재활용가능자원 분리배출,발포수지류,0.3,0.0,0.0,0.3
전북,익산시,재활용가능자원 분리배출,비닐류(합성수지류),5.3,0.0,0.0,5.3
전북,익산시,재활용가능자원 분리배출,영농폐기물,0.0,0.0,0.0,0.0
전북,익산시,재활용가능자원 분리배출,유리병류,3.4,0.0,0.0,3.4
전북,익산시,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
전북,익산시,재활용가능자원 분리배출,의류,0.0,0.0,0.0,0.0
전북,익산시,재활용가능자원 분리배출,재활용잔재물,11.6,0.0,0.0,11.6
전북,익산시,재활용가능자원 분리배출,전자제품,1.1,0.0,0.0,1.1
전북,익산시,재활용가능자원 분리배출,전지류,0.1,0.0,0.0,0.1
전북,익산시,재활용가능자원 분리배출,종이류,1.3,0.0,0.0,1.3
전북,익산시,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
전북,익산시,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
전북,익산시,재활용가능자원 분리배출,플라스틱류,4.6,0.0,0.0,4.6
전북,익산시,재활용가능자원 분리배출,형광등,0.1,0.0,0.0,0.1
전북,익산시,종량제에 의한 혼합배출,가연성_고무피혁류,1.3,0.0,1.3,0.0
전북,익산시,종량제에 의한 혼합배출,가연성_기타,11.6,0.0,11.6,0.0
전북,익산시,종량제에 의한 혼합배출,가연성_나무류,1.6,0.0,1.6,0.0
전북,익산시,종량제에 의한 혼합배출,가연성_음식물채소류,11.0,0.0,11.0,0.0
전북,익산시,종량제에 의한 혼합배출,가연성_종이류,35.9,0.0,35.9,0.0
전북,익산시,종량제에 의한 혼합배출,가연성_플라스틱류,26.0,0.0,26.0,0.0
전북,익산시,종량제에 의한 혼합배출,불연성_금속류,2.2,0.0,2.2,0.0
전북,익산시,종량제에 의한 혼합배출,불연성_기타,5.0,0.0,1.5,3.5
전북,익산시,종량제에 의한 혼합배출,불연성_유리류,2.8,0.0,2.8,0.0
전북,익산시,종량제에 의한 혼합배출,불연성_토사류,0.5,0.0,0.5,0.0
전북,임실군,음식물류 배출(분리배출 지역일 경우),EMPTY,4.3,0.0,0.0,4.3
전북,임실군,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
전북,임실군,재활용가능자원 분리배출,고철류,0.0,0.0,0.0,0.0
전북,임실군,재활용가능자원 분리배출,금속캔,0.0,0.0,0.0,0.0
전북,임실군,재활용가능자원 분리배출,기타,0.0,0.0,0.0,0.0
전북,임실군,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
전북,임실군,재활용가능자원 분리배출,발포수지류,0.0,0.0,0.0,0.0
전북,임실군,재활용가능자원 분리배출,비닐류(합성수지류),0.0,0.0,0.0,0.0
전북,임실군,재활용가능자원 분리배출,영농폐기물,1.4,0.0,0.0,1.4
전북,임실군,재활용가능자원 분리배출,유리병류,0.1,0.0,0.0,0.1
전북,임실군,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
전북,임실군,재활용가능자원 분리배출,의류,0.0,0.0,0.0,0.0
전북,임실군,재활용가능자원 분리배출,재활용잔재물,0.0,0.0,0.0,0.0
전북,임실군,재활용가능자원 분리배출,전자제품,0.2,0.0,0.0,0.2
전북,임실군,재활용가능자원 분리배출,전지류,0.0,0.0,0.0,0.0
전북,임실군,재활용가능자원 분리배출,종이류,0.1,0.0,0.0,0.1
전북,임실군,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
전북,임실군,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
전북,임실군,재활용가능자원 분리배출,플라스틱류,0.1,0.0,0.0,0.1
전북,임실군,재활용가능자원 분리배출,형광등,0.0,0.0,0.0,0.0
전북,임실군,종량제에 의한 혼합배출,가연성_고무피혁류,0.2,0.0,0.2,0.0
전북,임실군,종량제에 의한 혼합배출,가연성_기타,0.7,0.1,0.6,0.0
전북,임실군,종량제에 의한 혼합배출,가연성_나무류,0.2,0.1,0.1,0.0
전북,임실군,종량제에 의한 혼합배출,가연성_음식물채소류,0.2,0.0,0.2,0.0
전북,임실군,종량제에 의한 혼합배출,가연성_종이류,1.2,0.2,1.0,0.0
전북,임실군,종량제에 의한 혼합배출,가연성_플라스틱류,1.0,0.2,0.8,0.0
전북,임실군,종량제에 의한 혼합배출,불연성_금속류,0.2,0.1,0.1,0.0
전북,임실군,종량제에 의한 혼합배출,불연성_기타,0.1,0.0,0.1,0.0
전북,임실군,종량제에 의한 혼합배출,불연성_유리류,0.2,0.1,0.1,0.0
전북,임실군,종량제에 의한 혼합배출,불연성_토사류,0.1,0.0,0.1,0.0
전북,장수군,음식물류 배출(분리배출 지역일 경우),EMPTY,4.5,2.9,0.0,1.6
전북,장수군,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
전북,장수군,재활용가능자원 분리배출,고철류,0.0,0.0,0.0,0.0
전북,장수군,재활용가능자원 분리배출,금속캔,0.0,0.0,0.0,0.0
전북,장수군,재활용가능자원 분리배출,기타,0.0,0.0,0.0,0.0
전북,장수군,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
전북,장수군,재활용가능자원 분리배출,발포수지류,0.0,0.0,0.0,0.0
전북,장수군,재활용가능자원 분리배출,비닐류(합성수지류),0.0,0.0,0.0,0.0
전북,장수군,재활용가능자원 분리배출,영농폐기물,0.4,0.0,0.0,0.4
전북,장수군,재활용가능자원 분리배출,유리병류,0.1,0.0,0.0,0.1
전북,장수군,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
전북,장수군,재활용가능자원 분리배출,의류,0.0,0.0,0.0,0.0
전북,장수군,재활용가능자원 분리배출,재활용잔재물,0.9,0.0,0.0,0.9
전북,장수군,재활용가능자원 분리배출,전자제품,0.1,0.0,0.0,0.1
전북,장수군,재활용가능자원 분리배출,전지류,0.0,0.0,0.0,0.0
전북,장수군,재활용가능자원 분리배출,종이류,0.0,0.0,0.0,0.0
전북,장수군,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
전북,장수군,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
전북,장수군,재활용가능자원 분리배출,플라스틱류,0.0,0.0,0.0,0.0
전북,장수군,재활용가능자원 분리배출,형광등,0.0,0.0,0.0,0.0
전북,장수군,종량제에 의한 혼합배출,가연성_고무피혁류,0.4,0.3,0.1,0.0
전북,장수군,종량제에 의한 혼합배출,가연성_기타,3.0,1.5,1.5,0.0
전북,장수군,종량제에 의한 혼합배출,가연성_나무류,0.6,0.4,0.2,0.0
전북,장수군,종량제에 의한 혼합배출,가연성_음식물채소류,2.7,0.9,1.8,0.0
전북,장수군,종량제에 의한 혼합배출,가연성_종이류,5.7,1.2,4.5,0.0
전북,장수군,종량제에 의한 혼합배출,가연성_플라스틱류,3.7,0.9,2.8,0.0
전북,장수군,종량제에 의한 혼합배출,불연성_금속류,0.6,0.3,0.3,0.0
전북,장수군,종량제에 의한 혼합배출,불연성_기타,4.5,4.3,0.2,0.0
전북,장수군,종량제에 의한 혼합배출,불연성_유리류,0.8,0.4,0.4,0.0
전북,장수군,종량제에 의한 혼합배출,불연성_토사류,0.6,0.6,0.0,0.0
전북,전주시,음식물류 배출(분리배출 지역일 경우),EMPTY,327.6,0.0,0.0,327.6
전북,전주시,재활용가능자원 분리배출,가구류,27.0,0.0,0.0,27.0
전북,전주시,재활용가능자원 분리배출,고철류,1.7,0.0,0.0,1.7
전북,전주시,재활용가능자원 분리배출,금속캔,0.7,0.0,0.0,0.7
전북,전주시,재활용가능자원 분리배출,기타,0.0,0.0,0.0,0.0
전북,전주시,재활용가능자원 분리배출,기타(배출불명 등),1.6,0.0,1.6,0.0
전북,전주시,재활용가능자원 분리배출,발포수지류,0.7,0.0,0.0,0.7
전북,전주시,재활용가능자원 분리배출,비닐류(합성수지류),4.2,0.0,0.0,4.2
전북,전주시,재활용가능자원 분리배출,영농폐기물,0.2,0.0,0.0,0.2
전북,전주시,재활용가능자원 분리배출,유리병류,5.6,0.0,0.0,5.6
전북,전주시,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
전북,전주시,재활용가능자원 분리배출,의류,1.8,0.0,0.0,1.8
전북,전주시,재활용가능자원 분리배출,재활용잔재물,15.7,0.0,0.0,15.7
전북,전주시,재활용가능자원 분리배출,전자제품,1.5,0.0,0.0,1.5
전북,전주시,재활용가능자원 분리배출,전지류,0.1,0.0,0.0,0.1
전북,전주시,재활용가능자원 분리배출,종이류,72.7,0.0,0.0,72.7
전북,전주시,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
전북,전주시,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
전북,전주시,재활용가능자원 분리배출,플라스틱류,44.0,0.0,0.0,44.0
전북,전주시,재활용가능자원 분리배출,형광등,0.2,0.0,0.0,0.2
전북,전주시,종량제에 의한 혼합배출,가연성_고무피혁류,12.2,0.0,12.2,0.0
전북,전주시,종량제에 의한 혼합배출,가연성_기타,25.7,0.0,25.7,0.0
전북,전주시,종량제에 의한 혼합배출,가연성_나무류,19.6,0.0,19.6,0.0
전북,전주시,종량제에 의한 혼합배출,가연성_음식물채소류,1.3,0.0,1.3,0.0
전북,전주시,종량제에 의한 혼합배출,가연성_종이류,81.5,0.0,81.5,0.0
전북,전주시,종량제에 의한 혼합배출,가연성_플라스틱류,61.1,0.0,61.1,0.0
전북,전주시,종량제에 의한 혼합배출,불연성_금속류,12.5,12.5,0.0,0.0
전북,전주시,종량제에 의한 혼합배출,불연성_기타,12.4,12.4,0.0,0.0
전북,전주시,종량제에 의한 혼합배출,불연성_유리류,12.4,12.4,0.0,0.0
전북,전주시,종량제에 의한 혼합배출,불연성_토사류,4.6,4.6,0.0,0.0
전북,정읍시,음식물류 배출(분리배출 지역일 경우),EMPTY,21.5,0.0,0.0,21.5
전북,정읍시,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
전북,정읍시,재활용가능자원 분리배출,고철류,0.1,0.0,0.0,0.1
전북,정읍시,재활용가능자원 분리배출,금속캔,0.3,0.0,0.0,0.3
전북,정읍시,재활용가능자원 분리배출,기타,0.3,0.0,0.0,0.3
전북,정읍시,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
전북,정읍시,재활용가능자원 분리배출,발포수지류,0.0,0.0,0.0,0.0
전북,정읍시,재활용가능자원 분리배출,비닐류(합성수지류),0.2,0.0,0.0,0.2
전북,정읍시,재활용가능자원 분리배출,영농폐기물,4.3,0.0,0.0,4.3
전북,정읍시,재활용가능자원 분리배출,유리병류,0.6,0.0,0.0,0.6
전북,정읍시,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
전북,정읍시,재활용가능자원 분리배출,의류,0.2,0.0,0.0,0.2
전북,정읍시,재활용가능자원 분리배출,재활용잔재물,0.0,0.0,0.0,0.0
전북,정읍시,재활용가능자원 분리배출,전자제품,0.4,0.0,0.0,0.4
전북,정읍시,재활용가능자원 분리배출,전지류,0.0,0.0,0.0,0.0
전북,정읍시,재활용가능자원 분리배출,종이류,1.2,0.0,0.0,1.2
전북,정읍시,재활용가능자원 분리배출,타이어,0.1,0.0,0.0,0.1
전북,정읍시,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
전북,정읍시,재활용가능자원 분리배출,플라스틱류,0.5,0.0,0.0,0.5
전북,정읍시,재활용가능자원 분리배출,형광등,0.2,0.0,0.0,0.2
전북,정읍시,종량제에 의한 혼합배출,가연성_고무피혁류,2.3,1.6,0.7,0.0
전북,정읍시,종량제에 의한 혼합배출,가연성_기타,13.3,5.2,8.1,0.0
전북,정읍시,종량제에 의한 혼합배출,가연성_나무류,1.7,0.8,0.9,0.0
전북,정읍시,종량제에 의한 혼합배출,가연성_음식물채소류,2.9,0.0,2.9,0.0
전북,정읍시,종량제에 의한 혼합배출,가연성_종이류,18.4,0.6,17.8,0.0
전북,정읍시,종량제에 의한 혼합배출,가연성_플라스틱류,10.1,4.2,5.9,0.0
전북,정읍시,종량제에 의한 혼합배출,불연성_금속류,1.0,0.2,0.8,0.0
전북,정읍시,종량제에 의한 혼합배출,불연성_기타,2.6,1.9,0.7,0.0
전북,정읍시,종량제에 의한 혼합배출,불연성_유리류,0.8,0.2,0.6,0.0
전북,정읍시,종량제에 의한 혼합배출,불연성_토사류,0.2,0.1,0.1,0.0
전북,진안군,음식물류 배출(분리배출 지역일 경우),EMPTY,2.2,0.0,0.0,2.2
전북,진안군,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
전북,진안군,재활용가능자원 분리배출,고철류,0.0,0.0,0.0,0.0
전북,진안군,재활용가능자원 분리배출,금속캔,0.2,0.0,0.0,0.2
전북,진안군,재활용가능자원 분리배출,기타,0.0,0.0,0.0,0.0
전북,진안군,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
전북,진안군,재활용가능자원 분리배출,발포수지류,0.0,0.0,0.0,0.0
전북,진안군,재활용가능자원 분리배출,비닐류(합성수지류),0.0,0.0,0.0,0.0
전북,진안군,재활용가능자원 분리배출,영농폐기물,2.3,0.0,0.0,2.3
전북,진안군,재활용가능자원 분리배출,유리병류,0.4,0.0,0.0,0.4
전북,진안군,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
전북,진안군,재활용가능자원 분리배출,의류,0.0,0.0,0.0,0.0
전북,진안군,재활용가능자원 분리배출,재활용잔재물,0.0,0.0,0.0,0.0
전북,진안군,재활용가능자원 분리배출,전자제품,0.0,0.0,0.0,0.0
전북,진안군,재활용가능자원 분리배출,전지류,0.0,0.0,0.0,0.0
전북,진안군,재활용가능자원 분리배출,종이류,0.8,0.0,0.0,0.8
전북,진안군,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
전북,진안군,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
전북,진안군,재활용가능자원 분리배출,플라스틱류,0.8,0.0,0.0,0.8
전북,진안군,재활용가능자원 분리배출,형광등,0.0,0.0,0.0,0.0
전북,진안군,종량제에 의한 혼합배출,가연성_고무피혁류,1.4,0.0,0.0,1.4
전북,진안군,종량제에 의한 혼합배출,가연성_기타,0.0,0.0,0.0,0.0
전북,진안군,종량제에 의한 혼합배출,가연성_나무류,0.0,0.0,0.0,0.0
전북,진안군,종량제에 의한 혼합배출,가연성_음식물채소류,0.6,0.6,0.0,0.0
전북,진안군,종량제에 의한 혼합배출,가연성_종이류,0.0,0.0,0.0,0.0
전북,진안군,종량제에 의한 혼합배출,가연성_플라스틱류,1.0,0.0,0.0,1.0
전북,진안군,종량제에 의한 혼합배출,불연성_금속류,0.5,0.5,0.0,0.0
전북,진안군,종량제에 의한 혼합배출,불연성_기타,0.0,0.0,0.0,0.0
전북,진안군,종량제에 의한 혼합배출,불연성_유리류,0.5,0.5,0.0,0.0
전북,진안군,종량제에 의한 혼합배출,불연성_토사류,0.0,0.0,0.0,0.0
제주,서귀포시,음식물류 배출(분리배출 지역일 경우),EMPTY,63.6,0.0,0.0,63.6
제주,서귀포시,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
제주,서귀포시,재활용가능자원 분리배출,고철류,35.8,0.0,0.0,35.8
제주,서귀포시,재활용가능자원 분리배출,금속캔,1.4,0.0,0.0,1.4
제주,서귀포시,재활용가능자원 분리배출,기타,0.0,0.0,0.0,0.0
제주,서귀포시,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
제주,서귀포시,재활용가능자원 분리배출,발포수지류,0.3,0.0,0.0,0.3
제주,서귀포시,재활용가능자원 분리배출,비닐류(합성수지류),2.9,0.0,0.0,2.9
제주,서귀포시,재활용가능자원 분리배출,영농폐기물,12.3,0.0,0.0,12.3
제주,서귀포시,재활용가능자원 분리배출,유리병류,7.1,0.0,0.0,7.1
제주,서귀포시,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
제주,서귀포시,재활용가능자원 분리배출,의류,0.0,0.0,0.0,0.0
제주,서귀포시,재활용가능자원 분리배출,재활용잔재물,9.0,0.0,0.0,9.0
제주,서귀포시,재활용가능자원 분리배출,전자제품,0.0,0.0,0.0,0.0
제주,서귀포시,재활용가능자원 분리배출,전지류,0.0,0.0,0.0,0.0
제주,서귀포시,재활용가능자원 분리배출,종이류,70.9,0.0,0.0,70.9
제주,서귀포시,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
제주,서귀포시,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
제주,서귀포시,재활용가능자원 분리배출,플라스틱류,6.4,0.0,0.0,6.4
제주,서귀포시,재활용가능자원 분리배출,형광등,0.1,0.0,0.0,0.1
제주,서귀포시,종량제에 의한 혼합배출,가연성_고무피혁류,0.9,0.8,0.1,0.0
제주,서귀포시,종량제에 의한 혼합배출,가연성_기타,16.1,2.4,13.7,0.0
제주,서귀포시,종량제에 의한 혼합배출,가연성_나무류,2.5,2.1,0.4,0.0
제주,서귀포시,종량제에 의한 혼합배출,가연성_음식물채소류,6.9,0.0,6.9,0.0
제주,서귀포시,종량제에 의한 혼합배출,가연성_종이류,20.0,0.6,19.4,0.0
제주,서귀포시,종량제에 의한 혼합배출,가연성_플라스틱류,7.1,2.3,4.8,0.0
제주,서귀포시,종량제에 의한 혼합배출,불연성_금속류,0.7,0.7,0.0,0.0
제주,서귀포시,종량제에 의한 혼합배출,불연성_기타,13.3,8.5,4.8,0.0
제주,서귀포시,종량제에 의한 혼합배출,불연성_유리류,0.6,0.6,0.0,0.0
제주,서귀포시,종량제에 의한 혼합배출,불연성_토사류,0.3,0.3,0.0,0.0
제주,제주시,음식물류 배출(분리배출 지역일 경우),EMPTY,139.7,0.0,0.0,139.7
제주,제주시,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
제주,제주시,재활용가능자원 분리배출,고철류,103.6,0.0,0.0,103.6
제주,제주시,재활용가능자원 분리배출,금속캔,17.7,0.0,0.0,17.7
제주,제주시,재활용가능자원 분리배출,기타,3.9,0.0,0.0,3.9
제주,제주시,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
제주,제주시,재활용가능자원 분리배출,발포수지류,0.5,0.0,0.0,0.5
제주,제주시,재활용가능자원 분리배출,비닐류(합성수지류),6.9,0.0,0.0,6.9
제주,제주시,재활용가능자원 분리배출,영농폐기물,5.4,0.0,0.0,5.4
제주,제주시,재활용가능자원 분리배출,유리병류,11.7,0.0,0.0,11.7
제주,제주시,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
제주,제주시,재활용가능자원 분리배출,의류,0.0,0.0,0.0,0.0
제주,제주시,재활용가능자원 분리배출,재활용잔재물,22.1,0.0,0.0,22.1
제주,제주시,재활용가능자원 분리배출,전자제품,0.0,0.0,0.0,0.0
제주,제주시,재활용가능자원 분리배출,전지류,0.1,0.0,0.0,0.1
제주,제주시,재활용가능자원 분리배출,종이류,140.8,0.0,0.0,140.8
제주,제주시,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
제주,제주시,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
제주,제주시,재활용가능자원 분리배출,플라스틱류,19.6,0.0,0.0,19.6
제주,제주시,재활용가능자원 분리배출,형광등,0.2,0.0,0.0,0.2
제주,제주시,종량제에 의한 혼합배출,가연성_고무피혁류,2.0,0.0,2.0,0.0
제주,제주시,종량제에 의한 혼합배출,가연성_기타,65.9,0.0,65.9,0.0
제주,제주시,종량제에 의한 혼합배출,가연성_나무류,5.0,0.0,5.0,0.0
제주,제주시,종량제에 의한 혼합배출,가연성_음식물채소류,11.8,0.0,11.8,0.0
제주,제주시,종량제에 의한 혼합배출,가연성_종이류,71.0,0.0,71.0,0.0
제주,제주시,종량제에 의한 혼합배출,가연성_플라스틱류,13.5,0.0,13.5,0.0
제주,제주시,종량제에 의한 혼합배출,불연성_금속류,6.8,6.8,0.0,0.0
제주,제주시,종량제에 의한 혼합배출,불연성_기타,12.9,12.9,0.0,0.0
제주,제주시,종량제에 의한 혼합배출,불연성_유리류,17.8,17.8,0.0,0.0
제주,제주시,종량제에 의한 혼합배출,불연성_토사류,7.1,7.1,0.0,0.0
충남,계룡시,음식물류 배출(분리배출 지역일 경우),EMPTY,13.5,0.0,0.0,13.5
충남,계룡시,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
충남,계룡시,재활용가능자원 분리배출,고철류,0.3,0.0,0.0,0.3
충남,계룡시,재활용가능자원 분리배출,금속캔,0.2,0.0,0.0,0.2
충남,계룡시,재활용가능자원 분리배출,기타,0.0,0.0,0.0,0.0
충남,계룡시,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
충남,계룡시,재활용가능자원 분리배출,발포수지류,0.0,0.0,0.0,0.0
충남,계룡시,재활용가능자원 분리배출,비닐류(합성수지류),0.5,0.0,0.0,0.5
충남,계룡시,재활용가능자원 분리배출,영농폐기물,0.1,0.0,0.0,0.1
충남,계룡시,재활용가능자원 분리배출,유리병류,0.2,0.0,0.0,0.2
충남,계룡시,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
충남,계룡시,재활용가능자원 분리배출,의류,0.3,0.0,0.0,0.3
충남,계룡시,재활용가능자원 분리배출,재활용잔재물,0.0,0.0,0.0,0.0
충남,계룡시,재활용가능자원 분리배출,전자제품,0.0,0.0,0.0,0.0
충남,계룡시,재활용가능자원 분리배출,전지류,0.0,0.0,0.0,0.0
충남,계룡시,재활용가능자원 분리배출,종이류,2.9,0.0,0.0,2.9
충남,계룡시,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
충남,계룡시,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
충남,계룡시,재활용가능자원 분리배출,플라스틱류,0.8,0.0,0.0,0.8
충남,계룡시,재활용가능자원 분리배출,형광등,0.0,0.0,0.0,0.0
충남,계룡시,종량제에 의한 혼합배출,가연성_고무피혁류,0.2,0.0,0.2,0.0
충남,계룡시,종량제에 의한 혼합배출,가연성_기타,5.5,0.0,5.5,0.0
충남,계룡시,종량제에 의한 혼합배출,가연성_나무류,0.4,0.0,0.4,0.0
충남,계룡시,종량제에 의한 혼합배출,가연성_음식물채소류,0.9,0.0,0.9,0.0
충남,계룡시,종량제에 의한 혼합배출,가연성_종이류,5.0,0.0,5.0,0.0
충남,계룡시,종량제에 의한 혼합배출,가연성_플라스틱류,3.9,0.0,3.9,0.0
충남,계룡시,종량제에 의한 혼합배출,불연성_금속류,0.3,0.0,0.0,0.3
충남,계룡시,종량제에 의한 혼합배출,불연성_기타,1.1,0.8,0.0,0.3
충남,계룡시,종량제에 의한 혼합배출,불연성_유리류,0.6,0.0,0.0,0.6
충남,계룡시,종량제에 의한 혼합배출,불연성_토사류,0.0,0.0,0.0,0.0
충남,공주시,음식물류 배출(분리배출 지역일 경우),EMPTY,47.1,0.0,0.0,47.1
충남,공주시,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
충남,공주시,재활용가능자원 분리배출,고철류,18.0,0.0,0.0,18.0
충남,공주시,재활용가능자원 분리배출,금속캔,2.0,0.0,0.0,2.0
충남,공주시,재활용가능자원 분리배출,기타,2.0,0.0,0.0,2.0
충남,공주시,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
충남,공주시,재활용가능자원 분리배출,발포수지류,0.0,0.0,0.0,0.0
충남,공주시,재활용가능자원 분리배출,비닐류(합성수지류),3.8,0.0,0.0,3.8
충남,공주시,재활용가능자원 분리배출,영농폐기물,1.5,0.0,0.0,1.5
충남,공주시,재활용가능자원 분리배출,유리병류,3.3,0.0,0.0,3.3
충남,공주시,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
충남,공주시,재활용가능자원 분리배출,의류,2.2,0.0,0.0,2.2
충남,공주시,재활용가능자원 분리배출,재활용잔재물,0.0,0.0,0.0,0.0
